sector,layer,median_price,transaction_count,ew_percentile,neighbour_count,neighbourhood_median,pct_above_neighbourhood,low_transaction_count,min_sales_threshold,priced_neighbour_count,low_count_neighbour_count,has_geometry,analysis_status
LN6 4,2,385000.0,11,70.2214381311595,19,241500.0,0.5942028985507246,True,20,19,0,True,ok
B17 9,2,367500.0,352,66.61394330210489,18,230550.0,0.5940143135979181,False,20,18,0,True,ok
EX34 7,2,510000.0,91,85.96544591799488,5,320000.0,0.59375,False,20,5,0,True,ok
TS28 5,2,174500.0,312,15.135661272660908,24,109500.0,0.5936073059360731,False,20,24,0,True,ok
BS48 3,2,650000.0,256,93.44810804234092,32,407948.0,0.5933403276888232,False,20,32,1,True,ok
PO9 6,2,617000.0,112,92.26183233970067,21,387250.0,0.5932859909619108,False,20,21,0,True,ok
GU10 3,2,940000.0,141,97.75520136269618,14,590000.0,0.5932203389830508,False,20,14,0,True,ok
DN41 7,2,287120.0,175,48.22971164375228,14,180250.0,0.5928987517337032,False,20,14,1,True,ok
PL11 3,2,430000.0,131,77.35125927728434,9,270000.0,0.5925925925925926,False,20,9,0,True,ok
CH48 8,2,533000.0,53,87.6262319016912,13,335000.0,0.5910447761194031,False,20,13,0,True,ok
SO32 3,2,700000.0,76,94.8473050249422,23,439997.5,0.5909181302166489,False,20,23,0,True,ok
S26 7,2,312499.0,96,54.59301618201727,22,196500.0,0.590325699745547,False,20,22,0,True,ok
BS7 8,2,580000.0,402,90.64971407713831,15,365000.0,0.5890410958904109,False,20,15,0,True,ok
AL5 5,2,695000.0,330,94.72563572210731,32,437500.0,0.5885714285714285,False,20,32,0,True,ok
LN2 1,2,368000.0,81,66.66869448838058,17,231750.0,0.5879180151024812,False,20,17,0,True,ok
WC2B 4,2,1500000.0,6,99.1848156710062,11,945000.0,0.5873015873015872,True,20,10,7,True,ok
PO35 5,2,440000.0,190,78.6652877479012,12,277487.5,0.585657011577098,False,20,12,0,True,ok
BL6 4,2,319995.0,431,56.03479742061078,20,201875.0,0.5851145510835913,False,20,20,0,True,ok
DY9 0,2,420000.0,541,75.5627205256114,29,265000.0,0.5849056603773586,False,20,29,0,True,ok
DL11 7,2,393000.0,98,71.41988076408322,29,248000.0,0.5846774193548387,False,20,29,0,True,ok
RG19 8,2,610000.0,121,92.03674412945614,30,385000.0,0.5844155844155845,False,20,29,0,True,ok
NP16 6,2,499999.0,191,84.92517337875654,16,315750.0,0.5835281076801266,False,20,16,0,True,ok
CM4 9,2,728697.5,312,95.46173500425844,24,460500.0,0.5824049945711183,False,20,24,0,True,ok
PL27 6,2,445000.0,315,79.26146733179219,18,281500.0,0.580817051509769,False,20,18,0,True,ok
L12 2,2,270000.0,33,43.569777345175815,20,171000.0,0.5789473684210527,False,20,20,0,True,ok
BS39 4,2,576250.0,62,90.44287626231902,34,365000.0,0.5787671232876712,False,20,34,0,True,ok
CA12 5,2,380000.0,152,69.34541915074827,24,240750.0,0.5784008307372794,False,20,24,1,True,ok
CH45 0,2,301500.0,76,52.28738289329602,14,191250.0,0.5764705882352941,False,20,14,0,True,ok
PE36 6,2,465000.0,198,81.53059982966298,8,295000.0,0.576271186440678,False,20,8,0,True,ok
ST5 5,2,389500.0,126,70.6959484122156,28,247125.0,0.5761254425897826,False,20,28,0,True,ok
DE6 4,2,448995.0,114,79.57172405402117,35,285000.0,0.575421052631579,False,20,35,0,True,ok
NE3 1,2,315000.0,463,55.17094537048303,19,200000.0,0.575,False,20,19,0,True,ok
NW3 1,2,1460000.0,167,99.12398101958875,19,927500.0,0.5741239892183287,False,20,19,0,True,ok
PL26 6,2,423000.0,238,76.04331427180922,11,268826.5,0.5735055881767608,False,20,11,0,True,ok
ME4 3,2,377500.0,258,68.87090886969217,7,240000.0,0.5729166666666667,False,20,7,0,True,ok
KT22 0,2,1057500.0,228,98.33313055116194,24,672500.0,0.5724907063197027,False,20,24,0,True,ok
CA14 4,2,220000.0,473,28.555785375349803,21,139950.0,0.5719899964272954,False,20,21,0,True,ok
DY14 0,2,465000.0,33,81.53059982966298,19,296012.0,0.570882261529938,False,20,19,0,True,ok
SO21 2,2,742000.0,171,95.80240905219614,38,472500.0,0.5703703703703704,False,20,38,0,True,ok
CH66 5,2,355000.0,24,64.21705803625746,21,226500.0,0.5673289183222958,False,20,21,2,True,ok
WA8 5,2,291000.0,178,49.33690229954982,32,185750.0,0.5666218034993271,False,20,32,4,True,ok
OX15 6,2,575000.0,98,90.29687309891716,20,367125.0,0.5662240381341506,False,20,20,0,True,ok
EX14 9,2,508750.0,68,85.78902542888429,30,324875.0,0.565986918045402,False,20,30,1,True,ok
GU10 5,2,712500.0,154,95.12714442146246,34,455000.0,0.5659340659340659,False,20,34,0,True,ok
BB7 3,2,429000.0,83,77.04708602019711,34,273975.0,0.5658362989323844,False,20,34,0,True,ok
W1T 1,2,1487500.0,24,99.1726487407227,24,950000.0,0.5657894736842106,False,20,24,13,True,ok
W4 2,2,1020000.0,383,98.18104392261831,15,651500.0,0.5656178050652341,False,20,15,0,True,ok
IP15 5,2,540000.0,147,88.00340674047938,9,345000.0,0.5652173913043479,False,20,9,0,True,ok
ST4 8,2,265995.0,618,42.584255992213166,31,170000.0,0.5646764705882352,False,20,31,0,True,ok
PO7 4,2,661000.0,43,93.83744981141258,25,422475.0,0.5645896206876146,False,20,25,0,True,ok
LE7 4,2,430000.0,179,77.35125927728434,34,275000.0,0.5636363636363637,False,20,34,0,True,ok
SP3 5,2,585000.0,98,90.9295534736586,30,374375.0,0.5626043405676127,False,20,30,0,True,ok
SW13 9,2,1460000.0,245,99.12398101958875,7,935000.0,0.5614973262032086,False,20,7,0,True,ok
M1 3,2,359130.0,134,64.80107068986494,13,230000.0,0.5614347826086956,False,20,13,2,True,ok
NE39 1,2,257500.0,144,39.76761163158535,31,165000.0,0.5606060606060606,False,20,31,0,True,ok
EN10 7,2,655000.0,353,93.63061199659326,24,420000.0,0.5595238095238095,False,20,24,0,True,ok
B15 3,2,362500.0,206,65.65883927485096,22,232619.5,0.5583388322990979,False,20,22,0,True,ok
BL8 4,2,347475.0,196,62.531938191994165,22,223000.0,0.5581838565022421,False,20,22,0,True,ok
PE9 3,2,450000.0,290,80.05840126536074,38,288875.0,0.5577672003461704,False,20,38,0,True,ok
HP17 0,2,810000.0,45,96.77576347487528,23,520000.0,0.5576923076923077,False,20,23,0,True,ok
L18 3,2,472500.0,146,82.40053534493246,24,303500.0,0.556836902800659,False,20,24,0,True,ok
BS37 9,2,560000.0,32,89.33568560652148,17,360000.0,0.5555555555555556,False,20,17,0,True,ok
GL53 0,2,595000.0,293,91.2823944518798,18,382500.0,0.5555555555555556,False,20,18,0,True,ok
NE34 6,2,210000.0,315,25.6053047816036,11,135000.0,0.5555555555555556,False,20,11,0,True,ok
W8 6,2,1898000.0,239,99.51332278866042,18,1221250.0,0.554145342886387,False,20,18,0,True,ok
GL19 4,2,495000.0,109,84.52366467940139,34,318750.0,0.5529411764705883,False,20,34,0,True,ok
SY14 7,2,450000.0,121,80.05840126536074,27,290000.0,0.5517241379310345,False,20,27,0,True,ok
SA7 0,2,257500.0,82,39.76761163158535,15,166000.0,0.5512048192771084,False,20,15,0,True,ok
HA6 3,2,950000.0,187,97.8525368049641,20,612500.0,0.5510204081632653,False,20,20,0,True,ok
TN8 7,2,775000.0,69,96.28300279839397,40,499987.5,0.5500387509687743,False,20,40,0,True,ok
BH24 2,2,662500.0,297,93.8557002068378,24,427750.0,0.5488018702513151,False,20,24,2,True,ok
SG10 6,2,685000.0,62,94.41537899987831,20,442500.0,0.5480225988700564,False,20,20,0,True,ok
SA4 9,2,280000.0,417,46.40467210122886,15,181000.0,0.5469613259668509,False,20,15,0,True,ok
B95 6,2,547500.0,52,88.35016425355883,22,354006.25,0.5465828640031072,False,20,22,0,True,ok
SO51 9,2,800000.0,37,96.67842803260736,26,517500.0,0.5458937198067633,False,20,26,0,True,ok
LD3 7,2,282000.0,215,47.08602019710428,28,182450.0,0.5456289394354619,False,20,28,0,True,ok
N2 9,2,1080000.0,234,98.35746441172893,19,700000.0,0.5428571428571429,False,20,19,0,True,ok
LE17 5,2,442500.0,220,79.02421219126414,34,286987.5,0.5418790016986803,False,20,34,0,True,ok
L39 9,2,370000.0,5,67.1067039785862,19,240000.0,0.5416666666666667,True,20,19,0,True,ok
PL23 1,2,420000.0,194,75.5627205256114,10,272500.0,0.5412844036697249,False,20,10,0,True,ok
TA17 8,2,486250.0,36,83.82406618810074,14,315500.0,0.5412044374009508,False,20,14,0,True,ok
BH20 5,2,570000.0,121,89.97444944640466,13,370000.0,0.5405405405405406,False,20,13,0,True,ok
GL52 9,2,510000.0,166,85.96544591799488,16,331250.0,0.5396226415094341,False,20,16,0,True,ok
CA21 2,2,250000.0,32,37.717483878817376,8,162500.0,0.5384615384615385,False,20,8,0,True,ok
KT10 9,2,1030000.0,243,98.2175447134688,22,670000.0,0.5373134328358209,False,20,22,0,True,ok
CA1 1,2,230500.0,80,32.193697530113155,11,149995.0,0.5367178905963532,False,20,11,1,True,ok
L6 2,2,170000.0,37,14.296143083100135,23,110750.0,0.5349887133182845,False,20,23,3,True,ok
NE26 4,2,290000.0,199,48.89280934420246,17,189000.0,0.5343915343915344,False,20,17,0,True,ok
RG18 9,2,675000.0,213,94.12945613821633,23,440000.0,0.5340909090909092,False,20,22,0,True,ok
LS16 9,2,510000.0,257,85.96544591799488,20,332500.0,0.5338345864661653,False,20,20,0,True,ok
NW11 0,2,1200000.0,100,98.70422192480837,17,782500.0,0.5335463258785942,False,20,17,0,True,ok
SR6 8,2,230000.0,258,31.71918724905706,16,150000.0,0.5333333333333334,False,20,16,0,True,ok
PO34 5,2,440000.0,123,78.6652877479012,6,287000.0,0.5331010452961673,False,20,6,0,True,ok
L23 4,2,399995.0,96,72.22289816279353,31,261112.5,0.5318875963425727,False,20,30,4,True,ok
NE2 4,2,245000.0,113,36.05061442997932,27,160000.0,0.53125,False,20,27,2,True,ok
NG8 1,2,310000.0,264,53.948168876992334,17,202500.0,0.5308641975308641,False,20,17,0,True,ok
LL19 9,2,270000.0,197,43.569777345175815,10,176375.0,0.5308291991495393,False,20,10,0,True,ok
SA42 0,2,375000.0,88,68.18956077381677,10,245000.0,0.5306122448979591,False,20,10,0,True,ok
SW1A 1,2,2425000.0,8,99.67149288234576,24,1585000.0,0.5299684542586751,True,20,22,8,True,ok
CF82 6,2,244750.0,90,35.74644117289208,11,160000.0,0.5296875000000001,False,20,11,0,True,ok
BS9 4,2,635000.0,366,93.02834894756052,12,415500.0,0.5282791817087846,False,20,12,0,True,ok
BL5 1,2,275000.0,102,44.84730502494221,21,180000.0,0.5277777777777777,False,20,21,0,True,ok
DA12 3,2,550000.0,71,88.66650444092954,23,360000.0,0.5277777777777777,False,20,23,0,True,ok
BS24 0,2,443000.0,81,79.0728799123981,17,290000.0,0.5275862068965518,False,20,17,0,True,ok
GU25 4,2,843750.0,210,97.05560287139556,17,552500.0,0.5271493212669682,False,20,17,0,True,ok
TN15 0,2,770000.0,165,96.21000121669304,30,505000.0,0.5247524752475248,False,20,30,0,True,ok
NE2 2,2,267500.0,196,42.84584499330819,20,175500.0,0.5242165242165242,False,20,20,2,True,ok
SO40 7,2,495000.0,199,84.52366467940139,14,325000.0,0.523076923076923,False,20,14,0,True,ok
ST5 3,2,254250.0,425,38.66650444092956,15,167125.0,0.5213163799551235,False,20,15,0,True,ok
L8 7,2,220000.0,63,28.555785375349803,29,144725.0,0.5201243738124028,False,20,28,7,True,ok
WR13 6,2,490000.0,189,84.0917386543375,34,322500.0,0.5193798449612403,False,20,34,0,True,ok
TS9 7,2,447500.0,74,79.51697286774547,21,295000.0,0.5169491525423728,False,20,21,0,True,ok
BB4 8,2,230423.0,492,32.181530599829664,18,152000.0,0.5159407894736843,False,20,18,0,True,ok
TN7 4,2,720000.0,61,95.2670641197226,37,475000.0,0.5157894736842106,False,20,37,0,True,ok
DN10 5,2,375000.0,79,68.18956077381677,20,247498.75,0.5151591674705427,False,20,20,0,True,ok
NE69 7,2,500000.0,25,85.14417812385935,9,330000.0,0.5151515151515151,False,20,9,1,True,ok
L34 1,2,249225.0,160,36.97530113152452,22,164497.5,0.5150686180641044,False,20,22,3,True,ok
CT10 1,2,405000.0,388,73.17191872490571,8,267375.0,0.514726507713885,False,20,8,0,True,ok
SO24 0,2,780000.0,99,96.40467210122884,29,515000.0,0.5145631067961165,False,20,29,0,True,ok
RH5 6,2,920000.0,97,97.62744859471955,43,607500.0,0.51440329218107,False,20,43,0,True,ok
YO61 4,2,537500.0,67,87.88782090278623,23,355000.0,0.5140845070422535,False,20,23,0,True,ok
TN15 9,2,825000.0,55,96.93393356856063,16,545000.0,0.5137614678899083,False,20,16,0,True,ok
BS9 1,2,605500.0,316,91.86032364034554,23,400000.0,0.5137499999999999,False,20,23,0,True,ok
S20 6,2,279995.0,155,45.91191142474754,13,185000.0,0.5134864864864865,False,20,13,0,True,ok
NE66 3,2,401000.0,198,72.85557853753498,11,265000.0,0.5132075471698114,False,20,11,0,True,ok
SK11 0,2,432795.0,190,77.75885144178125,44,286123.75,0.5126147340093228,False,20,44,0,True,ok
PO19 5,2,605000.0,148,91.79340552378636,15,399995.0,0.5125189064863311,False,20,15,0,True,ok
B92 0,2,492500.0,193,84.34116072514904,28,325875.0,0.5113156885308785,False,20,28,0,True,ok
DH1 2,2,210000.0,353,25.6053047816036,18,139000.0,0.5107913669064748,False,20,18,0,True,ok
L34 2,2,249249.5,148,36.987468061808,22,165000.0,0.5106030303030302,False,20,22,0,True,ok
SW3 6,2,1917500.0,117,99.52548971894392,20,1269500.0,0.5104371799921228,False,20,20,0,True,ok
L35 7,2,256750.0,130,39.61552500304173,17,170000.0,0.5102941176470588,False,20,17,0,True,ok
L32 1,2,197000.0,79,21.936975301131525,18,130500.0,0.5095785440613028,False,20,18,3,True,ok
WR9 0,2,422500.0,200,76.00073001581701,39,280000.0,0.5089285714285714,False,20,39,0,True,ok
CM16 7,2,745000.0,276,95.83282637790484,30,493750.0,0.5088607594936709,False,20,30,0,True,ok
B79 9,2,430000.0,83,77.35125927728434,32,285000.0,0.5087719298245614,False,20,32,0,True,ok
B62 0,2,361750.0,230,65.5432534371578,29,240000.0,0.5072916666666667,False,20,29,0,True,ok
L25 4,2,370000.0,142,67.1067039785862,23,245500.0,0.5071283095723014,False,20,23,2,True,ok
W11 2,2,1295000.0,236,98.87455894877722,14,860000.0,0.5058139534883721,False,20,14,0,True,ok
NW10 1,2,775000.0,123,96.28300279839397,18,514750.0,0.5055852355512385,False,20,18,0,True,ok
M28 2,2,380000.0,290,69.34541915074827,16,252500.0,0.504950495049505,False,20,16,0,True,ok
FY8 5,2,338104.0,307,60.91981992943181,9,225000.0,0.5026844444444445,False,20,9,0,True,ok
E1W 2,2,817425.0,406,96.82443119600924,15,544000.0,0.5026194852941177,False,20,15,3,True,ok
SL5 9,2,820000.0,349,96.86701545200144,22,546250.0,0.5011441647597255,False,20,22,0,True,ok
HG3 3,2,517500.0,200,86.50687431561018,27,344995.0,0.5000217394454991,False,20,27,0,True,ok
CB23 4,2,585000.0,40,90.9295534736586,23,390000.0,0.5,False,20,23,0,True,ok
L37 1,2,442500.0,110,79.02421219126414,10,295000.0,0.5,False,20,10,0,True,ok
NE16 5,2,240000.0,501,34.59058279596058,27,160000.0,0.5,False,20,27,0,True,ok
RG25 2,2,675000.0,105,94.12945613821633,38,450000.0,0.5,False,20,38,0,True,ok
YO60 7,2,465000.0,95,81.53059982966298,25,310000.0,0.5,False,20,25,0,True,ok
DE4 5,2,382475.0,340,69.80167903637911,27,255000.0,0.4999019607843138,False,20,27,0,True,ok
GL2 8,2,470000.0,151,82.10852901812873,25,313500.0,0.4992025518341307,False,20,25,0,True,ok
HX3 8,2,275000.0,361,44.84730502494221,24,183500.0,0.4986376021798364,False,20,24,0,True,ok
HP4 1,2,630000.0,261,92.87626231901692,26,420383.0,0.498633389076152,False,20,26,0,True,ok
NW11 8,2,1191250.0,92,98.63730380824916,19,795000.0,0.4984276729559749,False,20,19,0,True,ok
B72 1,2,369000.0,425,66.74777953522326,18,246500.0,0.4969574036511155,False,20,18,0,True,ok
BR3 3,2,690000.0,533,94.59179948898893,18,461250.0,0.4959349593495934,False,20,18,0,True,ok
SK4 5,2,355000.0,260,64.21705803625746,22,237500.0,0.4947368421052631,False,20,22,0,True,ok
PR2 5,2,339995.0,255,61.023238836841465,25,227500.0,0.4944835164835164,False,20,25,0,True,ok
N12 7,2,885000.0,159,97.4449446404672,20,592500.0,0.4936708860759493,False,20,20,0,True,ok
M25 3,2,315000.0,148,55.17094537048303,15,211000.0,0.4928909952606635,False,20,15,0,True,ok
E5 0,2,777500.0,394,96.34992091495316,16,520875.0,0.4926805855531557,False,20,16,0,True,ok
L35 1,2,284995.0,181,47.46319503589245,37,191000.0,0.4921204188481676,False,20,37,4,True,ok
LS29 7,2,445000.0,400,79.26146733179219,23,298250.0,0.4920368818105616,False,20,23,0,True,ok
CF23 6,2,402500.0,340,72.95291397980289,23,270000.0,0.4907407407407407,False,20,23,0,True,ok
L18 6,2,472500.0,70,82.40053534493246,17,317000.0,0.4905362776025237,False,20,17,0,True,ok
SK7 1,2,577500.0,564,90.49154398345296,21,387500.0,0.4903225806451612,False,20,21,0,True,ok
SW19 7,2,975802.0,259,98.0289572940747,15,655000.0,0.4897740458015267,False,20,15,0,True,ok
NP7 7,2,420000.0,124,75.5627205256114,27,282000.0,0.4893617021276595,False,20,27,0,True,ok
RG8 9,2,670000.0,117,94.01995376566492,26,450000.0,0.4888888888888889,False,20,26,0,True,ok
RG17 9,2,575000.0,132,90.29687309891716,25,386250.0,0.4886731391585761,False,20,24,0,True,ok
CW6 9,2,472500.0,324,82.40053534493246,31,317500.0,0.4881889763779528,False,20,31,0,True,ok
GU11 2,2,625000.0,58,92.6146733179219,27,420000.0,0.4880952380952381,False,20,27,0,True,ok
L5 9,2,167322.5,16,13.602628056941237,21,112500.0,0.487311111111111,True,20,21,4,True,ok
CF36 3,2,330000.0,511,59.15561503832583,13,222000.0,0.4864864864864864,False,20,13,0,True,ok
BS8 3,2,576000.0,287,90.4002920063268,34,387500.0,0.4864516129032259,False,20,34,0,True,ok
L25 6,2,432500.0,102,77.69193332522205,21,291250.0,0.4849785407725322,False,20,21,0,True,ok
LE15 8,2,490000.0,231,84.0917386543375,38,330000.0,0.4848484848484848,False,20,38,0,True,ok
BN2 7,2,608750.0,230,91.94549215232996,19,410000.0,0.4847560975609757,False,20,19,0,True,ok
CO16 0,2,467500.0,152,81.78002190047451,17,315000.0,0.4841269841269842,False,20,17,0,True,ok
SA2 8,2,345000.0,209,62.16084681834773,14,232500.0,0.4838709677419355,False,20,14,0,True,ok
DH3 4,2,239950.0,279,34.067404793770535,24,161748.75,0.483473597168448,False,20,24,0,True,ok
B61 9,2,418750.0,72,75.2646307336659,36,282487.5,0.4823664763927606,False,20,36,0,True,ok
HX4 0,2,300000.0,71,51.65470251855457,24,202500.0,0.4814814814814814,False,20,24,0,True,ok
NE19 2,2,400000.0,21,72.52707141988076,30,270000.0,0.4814814814814814,False,20,30,1,True,ok
NP44 6,2,272500.0,156,44.11120574279109,15,184000.0,0.4809782608695652,False,20,15,0,True,ok
BS40 8,2,592500.0,158,91.19114247475362,30,400448.0,0.4795928560012785,False,20,30,0,True,ok
GU22 0,2,750000.0,236,95.92407835503104,27,507500.0,0.4778325123152709,False,20,27,0,True,ok
NG9 3,2,325000.0,470,57.99367319625258,33,220000.0,0.4772727272727273,False,20,33,0,True,ok
S35 7,2,325000.0,97,57.99367319625258,39,220000.0,0.4772727272727273,False,20,39,1,True,ok
TA20 3,2,465000.0,73,81.53059982966298,31,315000.0,0.4761904761904763,False,20,31,0,True,ok
HR9 6,2,450000.0,210,80.05840126536074,27,305000.0,0.4754098360655738,False,20,27,0,True,ok
RH20 2,2,672500.0,320,94.06253802165712,21,456250.0,0.4739726027397259,False,20,21,0,True,ok
FY3 0,2,243000.0,81,35.55177028835625,21,164862.5,0.4739555690348016,False,20,21,0,True,ok
CH45 6,2,285000.0,75,47.77345175812143,14,193375.0,0.4738202973497092,False,20,14,0,True,ok
NG16 1,2,280000.0,317,46.40467210122886,21,190000.0,0.4736842105263157,False,20,21,0,True,ok
RH5 5,2,667500.0,136,93.97128604453096,44,453125.0,0.473103448275862,False,20,44,0,True,ok
SW14 7,2,1115000.0,263,98.44871638885508,15,757000.0,0.4729194187582564,False,20,15,0,True,ok
EX5 5,2,430000.0,111,77.35125927728434,25,292000.0,0.4726027397260273,False,20,25,1,True,ok
SL7 2,2,844000.0,192,97.06776980167903,28,573312.5,0.4721465169519241,False,20,28,0,True,ok
RG40 3,2,685000.0,233,94.41537899987831,35,465500.0,0.4715359828141783,False,20,35,0,True,ok
RG4 7,2,640000.0,384,93.16218518067892,20,435000.0,0.4712643678160919,False,20,20,0,True,ok
SW1E 5,2,1875000.0,25,99.50115585837692,12,1275000.0,0.4705882352941177,False,20,12,1,True,ok
TN11 8,2,750000.0,75,95.92407835503104,29,510000.0,0.4705882352941177,False,20,29,0,True,ok
BB9 6,2,240000.0,250,34.59058279596058,28,163250.0,0.4701378254211332,False,20,28,0,True,ok
CF32 0,2,317500.0,170,55.66978951210609,30,216000.0,0.4699074074074074,False,20,30,0,True,ok
CF15 9,2,360000.0,175,65.14174473780265,25,245000.0,0.4693877551020409,False,20,25,0,True,ok
SW19 3,2,815000.0,415,96.80009733544227,26,554875.0,0.4687992791169182,False,20,26,0,True,ok
M21 8,2,470000.0,215,82.10852901812873,21,320000.0,0.46875,False,20,21,0,True,ok
CH1 6,2,345000.0,177,62.16084681834773,35,235000.0,0.4680851063829787,False,20,35,2,True,ok
W1K 6,2,3450000.0,18,99.85399683659811,16,2350000.0,0.4680851063829787,True,20,16,7,True,ok
NP10 0,2,300000.0,91,51.65470251855457,6,204362.5,0.4679796929475808,False,20,6,0,True,ok
W1W 5,2,1409050.5,46,99.05097943788782,22,960000.0,0.4677609375,False,20,22,6,True,ok
PO17 6,2,503997.5,46,85.47268524151357,24,343625.0,0.4667078937795561,False,20,24,0,True,ok
SW15 1,2,935000.0,435,97.70045017642047,9,637500.0,0.4666666666666665,False,20,9,0,True,ok
TQ13 8,2,440000.0,185,78.6652877479012,27,300000.0,0.4666666666666665,False,20,27,0,True,ok
NE26 3,2,365000.0,277,66.10293223019832,15,249000.0,0.465863453815261,False,20,15,0,True,ok
SO51 6,2,635000.0,124,93.02834894756052,28,433500.0,0.4648212226066897,False,20,28,0,True,ok
CV3 6,2,345500.0,435,62.428519284584496,25,236000.0,0.4639830508474576,False,20,25,1,True,ok
SG4 7,2,600000.0,182,91.5439834529748,38,410000.0,0.4634146341463414,False,20,38,0,True,ok
OL11 5,2,250000.0,469,37.717483878817376,18,170875.0,0.463057790782736,False,20,18,1,True,ok
CH60 4,2,558500.0,51,89.19576590826135,15,382000.0,0.462041884816754,False,20,15,0,True,ok
WC1B 3,2,1250000.0,15,98.73463925051708,35,855000.0,0.4619883040935673,True,20,34,19,True,ok
SN13 8,2,558000.0,113,89.18359897797785,27,382000.0,0.4607329842931937,False,20,27,0,True,ok
W5 1,2,750000.0,315,95.92407835503104,25,513500.0,0.4605647517039921,False,20,25,0,True,ok
PR6 8,2,277500.0,285,45.63815549336902,35,190000.0,0.4605263157894737,False,20,35,0,True,ok
PR2 8,2,230000.0,247,31.71918724905706,14,157500.0,0.4603174603174602,False,20,14,0,True,ok
TR5 0,2,460000.0,185,81.13517459544957,12,315000.0,0.4603174603174602,False,20,12,0,True,ok
NE25 9,2,300000.0,576,51.65470251855457,17,205500.0,0.4598540145985401,False,20,17,0,True,ok
NE15 0,2,317500.0,78,55.66978951210609,30,217497.5,0.4597868941022311,False,20,30,0,True,ok
CV13 6,2,364800.0,253,65.83525976396155,32,250000.0,0.4592,False,20,32,0,True,ok
DN35 0,2,236950.0,369,33.73889767611632,10,162500.0,0.4581538461538461,False,20,10,0,True,ok
ME14 3,2,477500.0,72,83.02104878939043,34,327500.0,0.4580152671755726,False,20,34,0,True,ok
LS28 8,2,232000.0,363,32.39445187979073,24,159123.75,0.4579847445777265,False,20,24,0,True,ok
BD13 5,2,277000.0,197,45.49823579510889,23,190000.0,0.4578947368421053,False,20,23,0,True,ok
TS14 8,2,277000.0,255,45.49823579510889,17,190000.0,0.4578947368421053,False,20,17,0,True,ok
N21 2,2,750000.0,232,95.92407835503104,19,514500.0,0.4577259475218658,False,20,19,0,True,ok
SK6 5,2,412500.0,215,74.23652512471104,26,282998.75,0.4576036113233714,False,20,26,0,True,ok
GL55 6,2,546250.0,298,88.25891227643265,21,375000.0,0.4566666666666668,False,20,21,0,True,ok
AL6 9,2,652500.0,210,93.5819442754593,32,448125.0,0.4560669456066946,False,20,32,0,True,ok
EC1V 2,2,995725.0,270,98.10195887577564,14,683875.0,0.4560043867665875,False,20,14,3,True,ok
LE9 2,2,380000.0,269,69.34541915074827,22,261050.0,0.4556598352805976,False,20,22,0,True,ok
CM4 0,2,670000.0,230,94.01995376566492,30,460500.0,0.4549402823018458,False,20,30,0,True,ok
OX27 9,2,575000.0,21,90.29687309891716,26,395250.0,0.454775458570525,False,20,26,0,True,ok
NP18 1,2,305500.0,181,53.029565640588885,25,210000.0,0.4547619047619047,False,20,25,0,True,ok
B93 8,2,600000.0,363,91.5439834529748,16,412500.0,0.4545454545454546,False,20,16,0,True,ok
NR32 5,2,320000.0,166,56.54580849251734,11,220000.0,0.4545454545454546,False,20,11,0,True,ok
NE23 3,2,239975.0,194,34.09173865433751,16,165000.0,0.4543939393939393,False,20,16,0,True,ok
TW19 5,2,692500.0,96,94.65871760554812,26,476250.0,0.4540682414698163,False,20,26,0,True,ok
YO24 1,2,472500.0,269,82.40053534493246,19,325000.0,0.4538461538461538,False,20,19,0,True,ok
IP19 0,2,476250.0,92,82.91762988198079,24,327587.5,0.4538100507497997,False,20,24,0,True,ok
L40 9,2,375500.0,84,68.62757026402238,23,258500.0,0.4526112185686655,False,20,23,0,True,ok
LE2 3,2,352500.0,372,63.736464290059615,19,242672.5,0.4525749724422834,False,20,19,1,True,ok
CB1 7,2,755000.0,143,96.00924686701543,11,520000.0,0.4519230769230768,False,20,11,1,True,ok
HR2 8,2,450000.0,181,80.05840126536074,24,310000.0,0.4516129032258065,False,20,24,0,True,ok
TA11 7,2,450000.0,97,80.05840126536074,23,310000.0,0.4516129032258065,False,20,23,0,True,ok
NG1 2,2,237500.0,6,33.79364886239202,14,163750.0,0.4503816793893129,True,20,14,2,True,ok
SA3 2,2,394875.0,112,71.49288234578415,11,272500.0,0.4490825688073394,False,20,11,0,True,ok
L24 4,2,256250.0,36,39.56077381676603,12,176875.0,0.4487632508833923,False,20,12,1,True,ok
BA11 6,2,499950.0,77,84.84608833191386,30,345112.5,0.4486580462892535,False,20,30,0,True,ok
SW13 0,2,1050000.0,342,98.284462830028,12,724895.0,0.4484856427482602,False,20,12,0,True,ok
CA6 6,2,280000.0,41,46.40467210122886,18,193375.0,0.4479638009049773,False,20,18,0,True,ok
ME14 4,2,523750.0,268,86.85363182868963,23,362000.0,0.4468232044198894,False,20,23,0,True,ok
NG7 1,2,287500.0,275,48.290546295169726,21,198725.0,0.44672285822116,False,20,21,3,True,ok
L39 6,2,360000.0,87,65.14174473780265,34,249000.0,0.4457831325301205,False,20,33,2,True,ok
OX2 8,2,690000.0,235,94.59179948898893,28,477500.0,0.4450261780104712,False,20,27,0,True,ok
B48 7,2,385000.0,211,70.2214381311595,28,266500.0,0.4446529080675423,False,20,28,0,True,ok
NG8 2,2,322000.0,368,57.202822727825776,20,223000.0,0.4439461883408071,False,20,20,0,True,ok
